# BUSCO version is: 6.1.0 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
267682at2	Complete	NODE_16_length_61971_cov_98.006735	26081	24717	-	254.3	272	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
353391at2	Complete	NODE_12_length_83885_cov_103.451509	81318	82595	+	417.0	322	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
384865at2	Complete	NODE_2_length_267761_cov_83.174796	175941	177059	+	195.0	213	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Complete	NODE_6_length_153182_cov_90.739092	126485	125214	-	331.1	283	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Complete	NODE_14_length_68682_cov_97.061492	50128	48716	-	581.0	361	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Complete	NODE_4_length_196462_cov_93.154964	168659	169843	+	166.2	211	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Complete	NODE_6_length_153182_cov_90.739092	60002	58968	-	426.6	293	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Complete	NODE_16_length_61971_cov_98.006735	45078	43552	-	310.9	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Complete	NODE_19_length_52321_cov_103.975797	46478	45105	-	225.8	233	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Complete	NODE_4_length_196462_cov_93.154964	172195	173481	+	374.9	285	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Complete	NODE_19_length_52321_cov_103.975797	6096	5152	-	265.7	225	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Complete	NODE_28_length_36359_cov_97.409184	12847	11411	-	404.2	349	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Complete	NODE_17_length_61311_cov_105.198168	41188	39227	-	212.3	313	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
776861at2	Complete	NODE_1_length_318415_cov_85.299856	67611	66916	-	259.8	212	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
837522at2	Complete	NODE_14_length_68682_cov_97.061492	52641	51133	-	668.9	409	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
841869at2	Complete	NODE_28_length_36359_cov_97.409184	25884	24967	-	155.8	195	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
874197at2	Complete	NODE_1_length_318415_cov_85.299856	302652	301648	-	407.8	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
923547at2	Complete	NODE_16_length_61971_cov_98.006735	24703	23684	-	447.8	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
932854at2	Complete	NODE_16_length_61971_cov_98.006735	21480	20230	-	598.6	413	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932993at2	Complete	NODE_6_length_153182_cov_90.739092	25655	24369	-	97.4	222	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
961486at2	Complete	NODE_19_length_52321_cov_103.975797	17313	16483	-	223.9	173	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
981870at2	Complete	NODE_1_length_318415_cov_85.299856	53690	52524	-	249.5	259	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
984717at2	Complete	NODE_1_length_318415_cov_85.299856	206689	205787	-	233.0	223	https://v10-1.orthodb.org/?query=984717at2	GTPase Era
1009041at2	Complete	NODE_2_length_267761_cov_83.174796	86314	87441	+	265.1	219	https://v10-1.orthodb.org/?query=1009041at2	Cell division protein FtsZ
1024388at2	Complete	NODE_9_length_107327_cov_87.302502	7187	5991	-	440.3	308	https://v10-1.orthodb.org/?query=1024388at2	S-adenosylmethionine synthetase
1036075at2	Complete	NODE_6_length_153182_cov_90.739092	43634	41847	-	282.8	316	https://v10-1.orthodb.org/?query=1036075at2	GIY-YIG endonuclease
1043239at2	Complete	NODE_2_length_267761_cov_83.174796	166284	167006	+	162.5	145	https://v10-1.orthodb.org/?query=1043239at2	Uridylate kinase
1049662at2	Complete	NODE_16_length_61971_cov_98.006735	23051	21519	-	606.7	437	https://v10-1.orthodb.org/?query=1049662at2	Methylglyoxal synthase-like domain
1054741at2	Complete	NODE_1_length_318415_cov_85.299856	276020	274872	-	458.0	329	https://v10-1.orthodb.org/?query=1054741at2	tRNA-specific 2-thiouridylase
1069591at2	Complete	NODE_2_length_267761_cov_83.174796	222301	223236	+	157.4	176	https://v10-1.orthodb.org/?query=1069591at2	tRNA dimethylallyltransferase
1074831at2	Complete	NODE_1_length_318415_cov_85.299856	136330	134582	-	308.9	385	https://v10-1.orthodb.org/?query=1074831at2	DNA repair protein RecN
1080436at2	Complete	NODE_2_length_267761_cov_83.174796	209880	210920	+	402.9	263	https://v10-1.orthodb.org/?query=1080436at2	Protein RecA
1093223at2	Complete	NODE_2_length_267761_cov_83.174796	81136	82485	+	322.3	356	https://v10-1.orthodb.org/?query=1093223at2	Mur ligase, C-terminal
1132353at2	Complete	NODE_19_length_52321_cov_103.975797	15773	15132	-	202.3	161	https://v10-1.orthodb.org/?query=1132353at2	K Homology domain
1151822at2	Complete	NODE_2_length_267761_cov_83.174796	80156	81139	+	281.4	250	https://v10-1.orthodb.org/?query=1151822at2	Phospho-N-acetylmuramoyl-pentapeptide-transferase
1166299at2	Complete	NODE_2_length_267761_cov_83.174796	180582	181481	+	131.2	122	https://v10-1.orthodb.org/?query=1166299at2	tRNA pseudouridine synthase B
1211060at2	Complete	NODE_6_length_153182_cov_90.739092	124433	125038	+	202.2	164	https://v10-1.orthodb.org/?query=1211060at2	RNA-binding S4 domain
1257362at2	Complete	NODE_158_length_9240_cov_91.673489	6019	5009	-	262.4	236	https://v10-1.orthodb.org/?query=1257362at2	tRNA N6-adenosine threonylcarbamoyltransferase
1266295at2	Complete	NODE_4_length_196462_cov_93.154964	169881	170642	+	337.5	248	https://v10-1.orthodb.org/?query=1266295at2	Triosephosphate isomerase
1270636at2	Complete	NODE_19_length_52321_cov_103.975797	18909	18280	-	176.8	162	https://v10-1.orthodb.org/?query=1270636at2	Ribosomal protein L3
1272633at2	Complete	NODE_2_length_267761_cov_83.174796	71401	72378	+	136.1	153	https://v10-1.orthodb.org/?query=1272633at2	S-adenosyl-L-methionine-dependent methyltransferase
1346419at2	Complete	NODE_2_length_267761_cov_83.174796	119768	120976	+	346.0	291	https://v10-1.orthodb.org/?query=1346419at2	Flavoprotein
1395197at2	Complete	NODE_2_length_267761_cov_83.174796	169474	170739	+	126.8	157	https://v10-1.orthodb.org/?query=1395197at2	Peptidase M50
1398618at2	Complete	NODE_19_length_52321_cov_103.975797	12205	11669	-	143.5	130	https://v10-1.orthodb.org/?query=1398618at2	Ribosomal protein L6, alpha-beta domain
1419877at2	Complete	NODE_1_length_318415_cov_85.299856	62896	61859	-	284.6	263	https://v10-1.orthodb.org/?query=1419877at2	glycerol-3-phosphate dehydrogenase
1456375at2	Complete	NODE_19_length_52321_cov_103.975797	13416	12877	-	224.9	142	https://v10-1.orthodb.org/?query=1456375at2	Ribosomal protein L5
1470978at2	Complete	NODE_19_length_52321_cov_103.975797	34122	33622	-	106.5	110	https://v10-1.orthodb.org/?query=1470978at2	Ribosomal protein L10
1490892at2	Complete	NODE_1_length_318415_cov_85.299856	228562	227807	-	63.8	88	https://v10-1.orthodb.org/?query=1490892at2	16S rRNA (uracil(1498)-N(3))-methyltransferase
1491686at2	Complete	NODE_19_length_52321_cov_103.975797	8763	8119	-	139.0	130	https://v10-1.orthodb.org/?query=1491686at2	Adenylate kinase
1497415at2	Complete	NODE_2_length_267761_cov_83.174796	148622	149137	+	34.1	67	https://v10-1.orthodb.org/?query=1497415at2	Ribosome maturation factor RimM
1502854at2	Complete	NODE_2_length_267761_cov_83.174796	118771	119385	+	262.9	188	https://v10-1.orthodb.org/?query=1502854at2	Guanylate kinase
1504821at2	Complete	NODE_2_length_267761_cov_83.174796	181500	182462	+	188.3	223	https://v10-1.orthodb.org/?query=1504821at2	Riboflavin kinase
1505038at2	Complete	NODE_19_length_52321_cov_103.975797	11253	10750	-	220.6	149	https://v10-1.orthodb.org/?query=1505038at2	Ribosomal protein S5
1540940at2	Complete	NODE_19_length_52321_cov_103.975797	23519	23049	-	198.3	134	https://v10-1.orthodb.org/?query=1540940at2	Ribosomal protein S7 domain
1567535at2	Complete	NODE_19_length_52321_cov_103.975797	10087	8795	-	328.6	299	https://v10-1.orthodb.org/?query=1567535at2	Protein translocase subunit SecY
1572673at2	Complete	NODE_19_length_52321_cov_103.975797	18253	17630	-	138.3	104	https://v10-1.orthodb.org/?query=1572673at2	50S ribosomal protein L4
1574817at2	Complete	NODE_1_length_318415_cov_85.299856	142738	142361	-	133.7	136	https://v10-1.orthodb.org/?query=1574817at2	Transcription antitermination protein NusB
1590629at2	Complete	NODE_12_length_83885_cov_103.451509	59292	58576	-	64.4	90	https://v10-1.orthodb.org/?query=1590629at2	rRNA small subunit methyltransferase G
1592033at2	Complete	NODE_2_length_267761_cov_83.174796	224900	226138	+	474.2	379	https://v10-1.orthodb.org/?query=1592033at2	GTPase HflX
1595498at2	Complete	NODE_2_length_267761_cov_83.174796	175455	175925	+	43.4	43	https://v10-1.orthodb.org/?query=1595498at2	Ribosome maturation factor RimP
1623045at2	Complete	NODE_2_length_267761_cov_83.174796	164310	165065	+	270.0	188	https://v10-1.orthodb.org/?query=1623045at2	Ribosomal protein S2
1661836at2	Complete	NODE_17_length_61311_cov_105.198168	49468	48872	-	166.5	151	https://v10-1.orthodb.org/?query=1661836at2	Recombination protein RecR
1666043at2	Complete	NODE_19_length_52321_cov_103.975797	16118	15777	-	117.3	86	https://v10-1.orthodb.org/?query=1666043at2	Ribosomal protein L22/L17
1671455at2	Complete	NODE_19_length_52321_cov_103.975797	35026	34319	-	224.5	165	https://v10-1.orthodb.org/?query=1671455at2	Ribosomal protein L1
1674344at2	Complete	NODE_2_length_267761_cov_83.174796	167009	167566	+	157.7	135	https://v10-1.orthodb.org/?query=1674344at2	Ribosome recycling factor
1676462at2	Complete	NODE_17_length_61311_cov_105.198168	28068	27508	-	142.8	104	https://v10-1.orthodb.org/?query=1676462at2	Peptidyl-tRNA hydrolase
1692188at2	Complete	NODE_19_length_52321_cov_103.975797	12633	12235	-	195.3	131	https://v10-1.orthodb.org/?query=1692188at2	Ribosomal protein S8
1698718at2	Complete	NODE_2_length_267761_cov_83.174796	150081	150428	+	126.9	89	https://v10-1.orthodb.org/?query=1698718at2	Ribosomal protein L19
1701531at2	Complete	NODE_14_length_68682_cov_97.061492	51022	50171	-	172.5	144	https://v10-1.orthodb.org/?query=1701531at2	ATP synthase, F1 complex, gamma subunit
1702697at2	Complete	NODE_19_length_52321_cov_103.975797	35719	35294	-	135.8	105	https://v10-1.orthodb.org/?query=1702697at2	Ribosomal protein L11, C-terminal
1707228at2	Complete	NODE_19_length_52321_cov_103.975797	23973	23563	-	175.4	101	https://v10-1.orthodb.org/?query=1707228at2	Ribosomal protein S12, bacterial-type
1713391at2	Complete	NODE_19_length_52321_cov_103.975797	6799	6404	-	158.2	97	https://v10-1.orthodb.org/?query=1713391at2	Ribosomal protein S11
1720952at2	Complete	NODE_4_length_196462_cov_93.154964	187064	187531	+	204.4	142	https://v10-1.orthodb.org/?query=1720952at2	SsrA-binding protein
1758685at2	Complete	NODE_1_length_318415_cov_85.299856	205406	204654	-	52.5	104	https://v10-1.orthodb.org/?query=1758685at2	DNA repair protein RecO
1760144at2	Complete	NODE_6_length_153182_cov_90.739092	71012	70509	-	100.4	95	https://v10-1.orthodb.org/?query=1760144at2	Translation initiation factor 3, C-terminal
1766414at2	Complete	NODE_19_length_52321_cov_103.975797	393	1	-	112.6	99	https://v10-1.orthodb.org/?query=1766414at2	Ribosomal protein S9
1772647at2	Complete	NODE_19_length_52321_cov_103.975797	7190	6822	-	143.4	99	https://v10-1.orthodb.org/?query=1772647at2	Ribosomal protein S13
1776954at2	Complete	NODE_12_length_83885_cov_103.451509	50457	50167	-	56.0	71	https://v10-1.orthodb.org/?query=1776954at2	Ribosomal protein S6
1786618at2	Complete	NODE_19_length_52321_cov_103.975797	15112	14678	-	159.0	108	https://v10-1.orthodb.org/?query=1786618at2	Ribosomal protein L16
1799923at2	Complete	NODE_19_length_52321_cov_103.975797	14158	13790	-	131.5	104	https://v10-1.orthodb.org/?query=1799923at2	Ribosomal protein L14P
1822215at2	Complete	NODE_19_length_52321_cov_103.975797	848	414	-	162.2	112	https://v10-1.orthodb.org/?query=1822215at2	Ribosomal protein L13
1822695at2	Complete	NODE_19_length_52321_cov_103.975797	33574	33209	-	98.3	88	https://v10-1.orthodb.org/?query=1822695at2	Ribosomal protein L7/L12
1827295at2	Complete	NODE_158_length_9240_cov_91.673489	7642	7178	-	83.4	71	https://v10-1.orthodb.org/?query=1827295at2	tRNA threonylcarbamoyl adenosine modification protein TsaE
1827334at2	Complete	NODE_2_length_267761_cov_83.174796	59479	60042	+	87.5	89	https://v10-1.orthodb.org/?query=1827334at2	methyltransferase
1830156at2	Complete	NODE_1_length_318415_cov_85.299856	207769	207308	-	82.0	73	https://v10-1.orthodb.org/?query=1830156at2	Endoribonuclease YbeY
1838961at2	Complete	NODE_19_length_52321_cov_103.975797	5108	4755	-	99.2	83	https://v10-1.orthodb.org/?query=1838961at2	Ribosomal protein L17
1842956at2	Complete	NODE_1_length_318415_cov_85.299856	39724	38723	-	44.5	84	https://v10-1.orthodb.org/?query=1842956at2	Biotin--acetyl-CoA-carboxylase ligase
1844275at2	Complete	NODE_2_length_267761_cov_83.174796	101444	102385	+	171.5	166	https://v10-1.orthodb.org/?query=1844275at2	Aspartate carbamoyltransferase
1846503at2	Complete	NODE_2_length_267761_cov_83.174796	60039	60518	+	133.0	107	https://v10-1.orthodb.org/?query=1846503at2	pantetheine-phosphate adenylyltransferase
1874945at2	Complete	NODE_19_length_52321_cov_103.975797	10521	10087	-	77.2	74	https://v10-1.orthodb.org/?query=1874945at2	Ribosomal protein L15
1890943at2	Complete	NODE_2_length_267761_cov_83.174796	139753	140436	+	66.9	102	https://v10-1.orthodb.org/?query=1890943at2	ribonuclease III
1893906at2	Complete	NODE_19_length_52321_cov_103.975797	16423	16139	-	137.6	72	https://v10-1.orthodb.org/?query=1893906at2	Ribosomal protein S19, bacterial-type
1904463at2	Complete	NODE_1_length_318415_cov_85.299856	311399	311109	-	113.9	67	https://v10-1.orthodb.org/?query=1904463at2	Ribosomal protein L27
1906715at2	Complete	NODE_1_length_318415_cov_85.299856	233410	232820	-	64.3	70	https://v10-1.orthodb.org/?query=1906715at2	Protein GrpE
1932144at2	Complete	NODE_6_length_153182_cov_90.739092	70252	69896	-	122.0	93	https://v10-1.orthodb.org/?query=1932144at2	Ribosomal protein L20
1937072at2	Complete	NODE_2_length_267761_cov_83.174796	147497	147763	+	115.0	70	https://v10-1.orthodb.org/?query=1937072at2	Ribosomal protein S16
1937493at2	Complete	NODE_14_length_68682_cov_97.061492	53205	52660	-	126.4	159	https://v10-1.orthodb.org/?query=1937493at2	ATP synthase subunit delta
1940575at2	Complete	NODE_12_length_83885_cov_103.451509	49608	49378	-	94.3	48	https://v10-1.orthodb.org/?query=1940575at2	Ribosomal protein S18
1949059at2	Complete	NODE_1_length_318415_cov_85.299856	312060	311752	-	132.6	99	https://v10-1.orthodb.org/?query=1949059at2	Ribosomal protein L21
1959318at2	Complete	NODE_12_length_83885_cov_103.451509	45386	44940	-	78.7	80	https://v10-1.orthodb.org/?query=1959318at2	Ribosomal protein L9
1963491at2	Complete	NODE_19_length_52321_cov_103.975797	11638	11276	-	146.2	103	https://v10-1.orthodb.org/?query=1963491at2	Ribosomal protein L18
1971380at2	Complete	NODE_2_length_267761_cov_83.174796	180113	180454	+	135.9	107	https://v10-1.orthodb.org/?query=1971380at2	Ribosome-binding factor A
1978865at2	Complete	NODE_19_length_52321_cov_103.975797	17630	17343	-	110.4	92	https://v10-1.orthodb.org/?query=1978865at2	Ribosomal protein L25/L23
1990141at2	Complete	NODE_2_length_267761_cov_83.174796	182589	182858	+	110.4	70	https://v10-1.orthodb.org/?query=1990141at2	Ribosomal protein S15
1990650at2	Complete	NODE_1_length_318415_cov_85.299856	247799	247440	-	92.4	81	https://v10-1.orthodb.org/?query=1990650at2	Ribosomal silencing factor RsfS
2005443at2	Complete	NODE_1_length_318415_cov_85.299856	240910	241176	+	63.9	64	https://v10-1.orthodb.org/?query=2005443at2	Ribosomal protein S20
2012682at2	Complete	NODE_19_length_52321_cov_103.975797	19249	18941	-	143.3	88	https://v10-1.orthodb.org/?query=2012682at2	Ribosomal protein S10
2035880at2	Complete	NODE_19_length_52321_cov_103.975797	14466	14203	-	86.7	57	https://v10-1.orthodb.org/?query=2035880at2	Ribosomal protein S17/S11
2040741at2	Complete	NODE_19_length_52321_cov_103.975797	13754	13443	-	60.7	54	https://v10-1.orthodb.org/?query=2040741at2	Ribosomal protein L24
2046660at2	Complete	NODE_6_length_153182_cov_90.739092	70471	70280	-	23.7	33	https://v10-1.orthodb.org/?query=2046660at2	Ribosomal protein L35
2063644at2	Complete	NODE_19_length_52321_cov_103.975797	14688	14488	-	54.2	36	https://v10-1.orthodb.org/?query=2063644at2	Ribosomal protein L29/L35
2066663at2	Complete	NODE_19_length_52321_cov_103.975797	7640	7422	-	95.2	57	https://v10-1.orthodb.org/?query=2066663at2	Translation initiation factor IF-1
2075502at2	Complete	NODE_1_length_318415_cov_85.299856	266736	266317	-	50.0	64	https://v10-1.orthodb.org/?query=2075502at2	YqgF/RNase H-like domain
